Pincode,Date,Unemployment Rate (%),Student Absentees,Eviction Count,Avg Household Income,Avg Temperature (°C),Flu Cases,Suicidal Cases,Emergency Cases,Hospital Admissions
585353,2020-05-01,7.61,142,4,13827.0,26.0,29,2,20,30
585355,2006-12-01,8.91,125,1,28061.0,26.6,14,4,16,30
585355,2008-01-01,7.86,100,3,23467.0,30.8,24,1,13,21
585355,2010-02-01,5.57,127,3,29597.0,27.6,15,0,14,26
585355,2020-10-01,7.72,136,4,25331.0,23.9,20,7,20,23
585355,2022-08-01,4.56,106,6,30370.0,28.1,23,4,13,30
585355,2024-10-01,7.34,118,6,21100.0,27.1,19,0,21,20
585367,2006-06-01,8.32,106,11,20491.0,23.3,12,6,18,25
585367,2006-11-01,6.43,133,3,25143.0,28.4,26,2,15,29
585367,2010-09-01,4.75,127,7,26885.0,24.1,29,4,18,30
585367,2015-08-01,8.26,142,4,24832.0,25.5,21,3,10,16
585367,2018-05-01,10.49,108,6,23126.0,30.9,25,1,8,22
585367,2022-12-01,5.37,118,5,25986.0,28.8,24,2,17,19
585367,2023-08-01,3.67,110,1,33313.0,26.2,19,2,17,22
585367,2024-06-01,0.27,115,7,21433.0,26.1,14,2,14,23
585367,2024-10-01,9.29,128,3,34605.0,22.4,19,2,12,27
585401,2008-03-01,5.11,142,5,29982.0,25.8,19,0,7,26
585401,2015-03-01,4.47,127,5,16778.0,23.2,20,7,17,17
585401,2016-01-01,4.03,136,6,20513.0,27.7,18,4,16,30
585402,2006-01-01,5.61,134,2,24480.0,34.1,19,4,11,25
585402,2007-01-01,5.91,120,1,26912.0,23.4,14,3,13,30
585402,2008-03-01,5.4,133,3,30030.0,27.0,19,3,10,19
585402,2009-11-01,6.45,116,4,33293.0,33.5,19,3,23,26
585402,2018-08-01,9.93,125,5,30311.0,25.9,26,5,16,18
585402,2022-09-01,5.12,120,4,25140.0,26.9,23,3,13,22
585403,2015-03-01,12.22,133,7,21492.0,28.6,20,3,17,18
585403,2016-11-01,6.03,122,4,32707.0,27.5,22,3,12,28
585403,2018-05-01,6.04,125,7,32531.0,30.4,21,4,16,22
585403,2018-07-01,1.51,129,5,24788.0,26.1,21,6,16,23
585404,2008-04-01,9.88,137,2,24233.0,28.6,27,4,15,28
585404,2016-03-01,9.92,115,6,26946.0,27.7,19,3,10,29
585411,2007-01-01,4.63,124,4,31705.0,27.3,17,2,5,28
585411,2014-10-01,6.0,110,7,24213.0,26.4,24,2,18,27
585411,2017-11-01,5.85,131,7,26291.0,26.3,23,3,17,25
585411,2019-04-01,6.5,114,6,25996.0,23.7,21,4,11,30
585412,2005-03-01,7.51,115,7,8997.0,33.5,22,4,15,30
585412,2007-05-01,2.62,125,3,16463.0,30.8,19,2,11,20
585412,2008-06-01,4.72,124,7,19732.0,29.4,22,2,16,13
585412,2015-11-01,7.25,122,5,26963.0,25.7,19,3,17,25
585413,2008-04-01,6.98,121,9,18035.0,28.8,25,5,14,26
585413,2017-01-01,5.73,113,3,17510.0,25.9,20,4,20,26
585414,2005-05-01,6.51,132,3,18887.0,24.9,33,3,9,21
585414,2005-09-01,6.08,122,7,27571.0,29.8,14,2,9,31
585414,2009-09-01,4.48,125,3,30973.0,28.3,20,4,15,19
585414,2014-02-01,5.2,132,2,22318.0,33.6,16,2,15,22
585415,2006-09-01,7.12,125,7,23438.0,24.6,22,5,20,26
585415,2020-10-01,5.55,109,7,35648.0,25.5,20,3,22,16
585415,2021-04-01,6.4,128,11,25076.0,32.6,22,1,12,26
585415,2023-03-01,8.22,116,7,24269.0,27.8,22,4,12,26
585416,2015-07-01,4.3,130,6,33306.0,25.2,21,3,13,23
585416,2024-08-01,7.56,98,2,26443.0,30.4,20,4,17,21
585417,2018-07-01,5.66,139,5,33736.0,30.9,30,1,17,23
585417,2020-11-01,5.95,104,7,25996.0,28.2,24,2,17,25
585418,2005-02-01,9.61,118,6,24815.0,33.6,26,0,17,30
585418,2009-08-01,4.55,105,6,28459.0,27.1,13,1,17,16
585418,2014-09-01,6.75,131,3,26902.0,32.2,18,5,11,29
585418,2019-04-01,6.44,115,2,28851.0,24.9,18,2,12,34
585419,2013-05-01,7.99,114,4,11984.0,22.2,16,2,15,31
585419,2015-09-01,4.84,108,2,24017.0,33.4,21,4,19,29
585419,2022-01-01,7.91,119,6,25999.0,32.2,20,6,14,24
585421,2006-12-01,7.53,108,2,26946.0,31.4,17,3,15,21
585421,2021-02-01,9.81,137,6,26584.0,33.7,15,2,12,29
585421,2023-05-01,4.66,104,3,27992.0,35.3,22,5,18,21
585421,2024-09-01,4.78,121,5,30643.0,29.2,27,3,20,17
585436,2011-07-01,8.87,125,4,25840.0,32.6,15,3,15,33
585436,2016-12-01,6.48,118,4,21614.0,31.3,18,5,14,21
585436,2020-07-01,5.8,124,7,20533.0,29.3,13,3,17,24
585436,2023-07-01,7.37,124,3,22585.0,28.8,23,2,22,18
585437,2008-03-01,4.99,127,6,27178.0,33.9,19,4,15,32
585437,2009-11-01,10.27,124,1,18509.0,29.1,22,3,16,20
585437,2010-08-01,6.23,131,9,21145.0,33.0,19,5,10,27
585437,2017-08-01,5.94,130,5,26264.0,26.3,23,7,15,25
585437,2018-05-01,5.86,121,8,31506.0,29.1,13,4,18,22
585437,2020-04-01,4.57,112,10,15864.0,30.8,26,3,17,22
585437,2024-11-01,7.34,142,8,18945.0,23.2,23,2,20,31
585443,2006-08-01,2.72,120,5,24999.0,33.7,20,1,18,25
585443,2010-08-01,6.25,133,5,32452.0,26.3,32,2,14,32
585443,2010-09-01,10.4,124,5,24061.0,24.6,16,6,10,32
585443,2018-04-01,6.64,132,4,23173.0,21.0,17,1,20,32
585443,2019-03-01,5.33,137,7,17027.0,31.0,21,4,10,19
585443,2020-12-01,5.39,128,5,23237.0,24.9,22,3,8,20
585444,2006-03-01,4.78,99,6,21682.0,31.9,20,3,14,34
585444,2007-08-01,3.52,104,5,19509.0,23.8,16,1,18,28
585444,2011-04-01,9.23,112,17,31153.0,25.5,24,5,21,23
585444,2012-03-01,4.27,111,2,32815.0,27.1,25,0,13,25
585444,2015-05-01,6.11,127,7,26647.0,30.7,17,5,16,31
585444,2015-06-01,6.18,140,6,18446.0,29.2,27,5,8,18
585444,2021-10-01,6.44,131,6,27207.0,29.2,29,0,16,42
585445,2011-05-01,9.04,116,6,21580.0,28.7,22,3,21,28
585447,2016-06-01,5.97,123,10,24968.0,26.3,23,1,16,24
585447,2017-07-01,5.13,124,4,27206.0,26.1,18,4,10,23
585447,2019-12-01,7.73,109,6,26514.0,23.1,18,3,14,34
585447,2020-01-01,9.77,107,4,22287.0,29.6,15,4,16,23
585447,2024-01-01,7.93,118,3,18645.0,24.5,25,6,14,21
585447,2024-06-01,6.61,130,9,26682.0,25.9,19,2,16,25
586103,2007-07-01,2.31,111,9,30582.0,32.1,22,4,18,29
586103,2009-03-01,5.6,126,6,27116.0,25.7,19,3,12,28
586103,2011-05-01,4.85,137,6,20878.0,26.8,16,3,24,20
586103,2013-01-01,5.36,116,2,23535.0,30.6,10,2,10,27
586103,2016-10-01,6.8,114,3,26196.0,27.5,19,5,11,26
586104,2005-11-01,1.85,123,5,34326.0,32.4,16,1,18,21
586104,2009-10-01,3.02,131,5,22160.0,28.4,25,1,12,21
586104,2013-02-01,7.46,128,4,23103.0,24.4,18,4,19,30
586108,2006-11-01,8.65,117,6,22575.0,30.8,25,1,17,26
586108,2007-09-01,4.95,136,2,21097.0,27.8,25,2,12,28
586108,2007-10-01,8.85,126,4,25678.0,24.3,20,2,18,33
586108,2016-02-01,6.07,121,3,27566.0,31.9,20,4,14,30
586109,2009-12-01,5.71,124,2,22706.0,26.4,20,3,24,24
586109,2015-07-01,2.4,125,7,24926.0,27.2,24,3,17,22
586111,2008-02-01,7.79,102,5,32287.0,28.7,20,5,14,32
586111,2012-06-01,7.77,133,5,25986.0,30.2,18,1,17,29
586111,2021-02-01,7.97,114,4,17036.0,30.9,16,3,15,27
586112,2006-11-01,1.69,123,4,24795.0,24.2,20,4,10,36
586112,2008-08-01,4.04,150,2,36246.0,32.3,25,0,10,40
586112,2022-10-01,7.72,111,9,25867.0,25.5,17,5,14,19
586113,2010-05-01,6.78,100,2,17502.0,30.4,28,1,12,26
586113,2018-04-01,6.16,145,7,20098.0,24.5,14,5,17,27
586114,2009-01-01,10.77,97,2,22807.0,31.8,24,5,19,23
586114,2010-07-01,5.97,134,3,23109.0,25.4,19,2,20,25
586114,2012-01-01,8.86,126,5,21820.0,29.3,18,2,9,23
586114,2013-03-01,1.26,128,2,23972.0,28.8,31,3,9,22
586114,2014-08-01,9.15,111,5,22492.0,25.5,21,3,13,24
586114,2018-08-01,5.33,136,2,22071.0,24.4,27,4,16,30
586114,2019-11-01,2.95,122,9,23986.0,28.9,15,4,18,27
586114,2022-01-01,5.75,123,4,20700.0,27.8,16,2,16,25
586115,2015-06-01,9.74,99,8,26859.0,28.9,15,3,17,22
586116,2008-08-01,4.9,123,7,26389.0,33.3,19,2,20,29
586116,2011-05-01,7.83,118,3,34812.0,28.9,17,1,16,32
586116,2014-07-01,9.34,123,6,25571.0,29.1,23,2,13,23
586116,2022-09-01,8.88,110,1,25369.0,29.0,20,8,17,26
586117,2007-04-01,5.37,153,6,28706.0,24.5,23,2,17,12
586117,2013-09-01,4.59,125,7,29160.0,26.7,25,3,16,29
586117,2021-04-01,2.57,119,4,20497.0,30.5,17,2,21,18
586117,2021-11-01,6.42,120,7,23088.0,29.9,16,1,15,26
586117,2024-11-01,9.64,129,3,27920.0,22.6,25,2,16,28
586118,2006-03-01,6.78,124,5,29385.0,24.5,11,6,22,23
586118,2006-12-01,9.25,126,4,32955.0,29.1,31,3,18,23
586118,2008-02-01,8.12,111,4,23243.0,31.4,25,2,12,26
586118,2008-10-01,7.45,110,2,32106.0,28.6,24,1,17,23
586119,2009-06-01,8.61,112,5,26311.0,27.4,22,3,18,20
586119,2009-09-01,7.26,138,4,19741.0,23.8,22,3,17,23
586119,2013-07-01,4.22,125,2,25647.0,26.0,22,4,13,20
586119,2020-10-01,4.93,116,5,25486.0,29.1,19,2,13,27
586120,2005-01-01,4.81,114,8,18569.0,25.7,18,1,22,17
586120,2005-12-01,5.26,117,4,23730.0,30.9,21,0,12,19
586120,2007-05-01,4.27,103,2,25036.0,25.8,18,2,11,27
586120,2008-06-01,8.01,111,6,25231.0,27.7,15,4,17,21
586120,2018-05-01,5.19,140,4,28146.0,28.3,19,3,14,28
586120,2023-09-01,4.87,116,7,33966.0,31.4,29,2,13,22
586120,2024-11-01,7.05,123,4,13359.0,26.9,26,6,14,24
586122,2011-11-01,8.49,116,7,31211.0,29.5,26,2,15,21
586122,2011-12-01,6.49,117,7,29383.0,26.6,13,4,10,21
586122,2014-01-01,6.18,114,5,31320.0,20.4,16,5,15,26
586122,2017-08-01,5.45,106,2,23766.0,23.0,21,4,12,23
586122,2020-09-01,3.95,107,2,24561.0,33.4,22,3,13,22
586123,2010-04-01,10.07,115,5,29480.0,29.1,14,4,12,28
586123,2015-06-01,8.61,115,10,24685.0,33.2,20,0,14,21
586123,2016-01-01,5.9,94,5,20108.0,26.5,22,2,15,23
586123,2020-08-01,4.82,129,5,32716.0,29.4,21,5,12,27
586123,2020-08-01,6.36,114,4,18257.0,31.9,16,2,16,32
586124,2007-06-01,4.94,106,6,25123.0,33.4,25,3,21,21
586124,2011-10-01,1.78,127,5,16186.0,28.6,15,4,22,23
586124,2020-03-01,7.25,115,1,24882.0,26.8,20,4,16,29
586124,2024-03-01,6.1,111,4,19956.0,33.3,22,2,12,28
586125,2008-04-01,7.92,137,6,28310.0,34.7,16,3,15,30
586127,2006-11-01,9.91,112,4,25656.0,27.1,20,3,17,25
586127,2013-04-01,9.68,147,2,21367.0,27.1,26,2,19,23
586128,2005-11-01,5.81,114,6,34268.0,29.1,20,3,19,19
586128,2015-01-01,6.51,99,1,18298.0,29.2,18,6,11,23
586128,2017-09-01,6.4,136,1,26699.0,25.1,21,1,21,31
586128,2022-10-01,6.62,136,5,29004.0,23.0,22,5,16,26
586129,2005-06-01,6.72,148,1,26493.0,26.8,16,5,10,19
586129,2008-11-01,8.15,101,4,29137.0,31.9,30,4,11,23
586129,2010-02-01,6.16,134,4,14388.0,26.0,17,3,16,27
586129,2017-01-01,0.91,133,5,31391.0,25.5,17,2,11,28
586129,2021-11-01,7.86,130,9,21578.0,27.3,21,4,14,21
586130,2005-12-01,6.76,129,8,26308.0,25.8,20,1,16,25
586130,2007-12-01,9.29,124,5,26481.0,25.4,21,1,19,33
586130,2011-02-01,9.92,131,2,28508.0,28.4,19,1,13,32
586130,2012-08-01,8.12,140,3,20940.0,29.5,12,6,18,27
586130,2020-08-01,5.83,121,6,31796.0,29.9,19,2,21,31
586130,2023-11-01,8.49,131,8,17155.0,30.9,25,1,14,24
586201,2007-12-01,8.66,127,5,27215.0,20.8,26,1,16,31
586202,2014-07-01,3.14,99,9,28289.0,22.4,19,0,18,25
586202,2017-02-01,5.79,113,3,27554.0,26.9,19,2,9,31
586202,2022-01-01,7.3,123,7,24352.0,28.1,12,7,16,23
586202,2023-10-01,8.03,102,5,24224.0,27.1,21,1,15,21
586203,2009-12-01,6.19,128,4,25317.0,24.0,22,3,12,29
586203,2023-11-01,7.69,113,5,25914.0,31.8,20,1,10,28
586204,2017-07-01,5.74,117,2,35212.0,29.1,15,2,13,31
586205,2006-01-01,8.17,124,6,34330.0,28.8,23,1,12,31
586205,2008-12-01,4.99,113,1,18286.0,27.2,22,4,12,23
586205,2009-07-01,5.2,121,6,18908.0,28.3,19,5,11,30
586205,2010-05-01,6.46,125,1,26061.0,23.9,15,1,20,25
586205,2019-01-01,4.68,145,4,27197.0,26.7,18,6,18,25
586205,2021-09-01,7.52,120,4,17177.0,32.2,23,5,17,26
586205,2022-03-01,4.12,121,5,20891.0,24.8,23,6,15,31
586206,2011-02-01,9.01,135,7,25984.0,27.8,16,3,10,21
586206,2019-05-01,6.99,117,8,28900.0,27.5,23,1,15,25
586206,2021-04-01,5.02,108,7,29934.0,27.6,20,1,10,26
586207,2013-01-01,5.52,122,4,25802.0,30.8,15,5,15,29
586207,2013-03-01,3.75,113,6,29038.0,28.3,24,0,16,29
586208,2006-04-01,6.78,124,5,24750.0,31.6,31,0,17,15
586208,2009-07-01,6.81,121,2,19172.0,27.7,28,3,17,26
586208,2009-08-01,6.05,121,6,27535.0,23.7,30,1,8,21
586208,2017-01-01,7.91,133,6,28021.0,28.2,16,2,12,29
586208,2020-04-01,4.44,131,6,22968.0,31.3,27,5,13,23
586208,2021-06-01,9.09,140,1,27490.0,27.0,21,6,16,26
586208,2021-11-01,7.82,111,2,28932.0,29.5,22,1,11,21
586208,2022-11-01,5.04,137,5,19385.0,33.3,25,0,17,25
586208,2024-08-01,9.7,113,10,31407.0,28.1,21,1,15,27
586209,2008-03-01,6.26,123,3,25400.0,26.6,14,4,18,27
586210,2006-09-01,4.9,126,4,22602.0,23.9,21,0,12,22
586210,2009-03-01,7.4,119,6,30531.0,25.2,23,4,18,23
586210,2010-10-01,4.62,129,3,26481.0,28.5,25,6,16,22
586210,2012-10-01,3.26,115,2,23790.0,26.3,19,2,13,23
586210,2013-04-01,4.26,118,4,21915.0,29.7,20,2,10,31
586210,2013-11-01,3.91,104,3,38602.0,28.8,21,4,15,27
586211,2022-07-01,4.33,113,2,24000.0,24.8,20,3,10,19
586212,2008-10-01,5.51,121,4,26997.0,25.2,19,2,15,27
586212,2009-03-01,5.52,108,4,29344.0,28.8,20,1,10,22
586212,2010-02-01,3.93,113,6,22579.0,23.1,20,2,15,24
586212,2013-01-01,6.55,106,1,24302.0,24.1,21,2,16,30
586212,2019-10-01,8.8,122,4,26939.0,26.0,24,2,15,34
586212,2022-10-01,4.93,112,3,29479.0,26.1,20,5,15,20
586213,2008-01-01,6.03,109,5,28696.0,25.7,26,2,14,25
586213,2021-07-01,5.68,111,6,32049.0,31.6,15,1,19,21
586213,2022-11-01,6.54,94,4,24606.0,28.3,18,1,16,27
586213,2023-09-01,6.63,109,7,20087.0,29.2,20,2,21,23
586214,2005-05-01,9.76,113,8,32322.0,31.8,17,4,17,23
586215,2006-05-01,7.75,110,2,23482.0,26.9,23,4,12,28
586215,2009-07-01,7.86,123,4,24129.0,20.4,24,6,16,29
586215,2016-02-01,5.22,114,4,26545.0,26.7,19,3,18,25
586215,2021-11-01,7.75,122,2,24767.0,26.9,22,4,11,23
586215,2023-11-01,8.04,104,6,27094.0,28.1,18,2,14,31
586216,2006-09-01,4.62,122,3,22698.0,24.9,23,5,13,29
586216,2012-07-01,8.89,125,5,28979.0,28.2,32,4,11,25
586216,2023-08-01,4.61,135,9,29121.0,29.8,17,1,13,23
586217,2005-09-01,6.37,126,5,27788.0,29.4,21,3,14,31
586217,2007-04-01,8.45,115,3,27762.0,32.3,19,5,18,20
587101,2012-04-01,6.02,107,6,23984.0,30.3,16,1,14,24
587101,2015-11-01,3.73,107,4,27869.0,26.3,12,0,9,26
587101,2018-12-01,6.16,113,4,16272.0,27.2,18,6,13,23
587102,2006-05-01,6.52,116,3,23696.0,28.9,20,2,21,19
587102,2017-03-01,10.12,132,7,20714.0,27.0,26,1,13,25
587102,2024-05-01,7.76,121,4,29942.0,28.5,14,4,18,32
587104,2009-12-01,2.97,126,2,21130.0,35.6,21,2,10,30
587104,2010-06-01,8.32,141,5,26067.0,23.1,16,5,16,23
587104,2015-10-01,7.05,137,6,25205.0,33.9,25,4,10,22
587104,2017-01-01,8.18,131,2,21149.0,27.7,22,4,24,25
587111,2012-07-01,3.18,125,7,20602.0,23.8,21,2,11,18
587111,2014-12-01,4.37,122,5,20915.0,26.2,30,3,23,9
587111,2017-12-01,8.7,132,5,19028.0,27.5,29,1,14,25
587112,2007-11-01,7.42,119,0,24754.0,28.3,21,1,12,24
587112,2017-01-01,5.44,145,5,31190.0,25.7,23,2,5,23
587112,2022-12-01,3.09,124,3,24016.0,24.6,15,5,16,22
587113,2006-01-01,6.22,127,6,23840.0,27.5,26,5,14,19
587113,2012-03-01,7.98,114,6,26184.0,35.5,11,2,16,30
587113,2013-10-01,2.98,115,3,22253.0,22.8,10,2,13,31
587113,2014-03-01,5.49,110,5,24790.0,27.2,14,5,16,31
587113,2022-01-01,6.85,117,4,35984.0,27.1,27,4,10,28
587113,2023-10-01,5.24,129,8,28743.0,31.0,30,5,9,26
587114,2007-04-01,10.04,124,6,27563.0,32.2,21,5,20,24
587114,2013-05-01,5.93,125,7,25311.0,24.8,14,5,17,28
587114,2014-08-01,4.44,130,6,25865.0,31.6,24,5,19,22
587114,2021-03-01,8.45,121,4,23196.0,32.1,15,6,15,20
587114,2021-04-01,6.16,125,9,24448.0,27.2,17,1,21,24
587114,2023-10-01,3.2,127,2,28813.0,30.5,14,4,12,25
587114,2023-10-01,7.77,112,2,25153.0,32.3,29,5,19,22
587115,2009-03-01,11.42,122,10,27509.0,25.7,26,4,16,27
587115,2009-11-01,6.06,129,6,30789.0,33.3,18,2,19,31
587115,2013-05-01,6.47,96,4,23406.0,28.0,19,1,23,21
587115,2018-10-01,6.54,142,5,23111.0,25.5,24,4,15,21
587115,2021-12-01,5.03,123,8,22053.0,25.3,10,1,15,30
587115,2023-01-01,11.14,126,3,23148.0,27.5,15,7,16,25
587115,2023-03-01,8.45,117,5,24543.0,24.4,16,3,12,19
587115,2023-10-01,6.82,128,7,27482.0,30.8,20,3,15,25
587116,2009-11-01,7.79,131,4,19243.0,29.0,18,2,22,12
587116,2014-08-01,3.81,108,6,26443.0,25.9,24,1,11,31
587117,2006-05-01,7.92,126,7,15658.0,27.2,20,2,16,34
587117,2011-06-01,6.94,138,3,32907.0,25.8,24,5,12,24
587117,2015-08-01,6.11,114,8,20761.0,29.2,19,2,13,31
587118,2005-10-01,3.76,107,3,23393.0,29.2,22,2,11,20
587118,2011-07-01,6.36,127,2,29342.0,29.2,16,1,14,23
587118,2011-10-01,5.23,120,6,30327.0,25.1,15,5,8,24
587119,2007-11-01,6.43,126,1,30970.0,31.6,14,3,20,23
587119,2012-03-01,8.05,117,5,23020.0,26.9,19,3,17,18
587119,2019-10-01,5.68,114,7,26464.0,28.9,16,1,20,26
587119,2020-12-01,6.18,136,6,21164.0,26.5,16,4,9,30
587119,2023-09-01,4.29,123,4,21631.0,30.4,18,2,11,22
587120,2007-11-01,5.96,134,5,21854.0,33.4,20,5,23,27
587120,2008-12-01,7.31,110,6,17161.0,28.2,22,2,20,26
587120,2020-01-01,5.94,131,5,18654.0,25.0,14,2,18,32
587120,2022-12-01,3.66,132,7,34713.0,24.8,17,2,11,27
587120,2024-10-01,6.79,119,5,26495.0,27.2,23,3,13,21
587121,2007-09-01,6.24,133,2,20638.0,24.8,15,4,7,26
587121,2017-12-01,4.65,153,4,22952.0,28.6,12,4,13,20
587121,2023-02-01,7.78,115,6,22991.0,25.9,26,8,9,22
587121,2023-03-01,6.4,120,5,27254.0,27.7,22,2,16,31
587121,2023-03-01,8.68,139,4,27755.0,24.9,12,2,19,17
587121,2023-08-01,7.78,108,3,33254.0,22.0,19,1,15,26
587121,2024-11-01,9.35,135,3,25364.0,30.6,23,2,10,27
587122,2008-10-01,7.21,108,4,17866.0,27.8,20,4,19,34
587122,2011-10-01,2.73,114,6,25191.0,23.6,23,5,19,18
587122,2014-01-01,5.08,111,4,25226.0,29.0,19,2,14,23
587122,2020-08-01,8.81,122,7,22700.0,26.9,22,1,21,19
587122,2024-12-01,7.71,122,2,8815.0,28.1,20,2,18,28
587124,2005-03-01,11.28,126,7,27621.0,32.6,22,0,14,13
587124,2011-03-01,4.86,125,3,33262.0,25.3,27,1,9,26
587124,2019-05-01,4.26,120,3,19494.0,27.1,20,7,20,30
587124,2019-10-01,3.71,110,4,23023.0,25.6,21,1,15,24
587124,2024-10-01,8.53,114,11,23557.0,28.3,18,1,21,30
587125,2005-12-01,5.59,119,4,25976.0,23.3,24,1,13,31
587125,2006-09-01,5.7,135,4,16524.0,23.8,16,3,7,30
587125,2007-12-01,5.46,116,3,22781.0,25.6,23,2,14,20
587125,2008-12-01,9.18,122,4,30760.0,24.7,30,3,15,31
587125,2013-12-01,6.46,123,1,14951.0,27.8,23,3,12,25
587125,2014-07-01,4.67,122,4,27168.0,26.2,13,1,20,18
587154,2005-11-01,6.25,120,5,26443.0,29.3,20,4,14,16
587154,2012-10-01,6.15,116,6,27725.0,27.4,18,2,15,23
587154,2020-04-01,4.15,118,5,17978.0,25.7,15,4,7,30
587154,2023-05-01,6.82,111,7,23417.0,31.2,12,4,20,25
587155,2014-12-01,7.33,123,8,29830.0,25.0,26,2,22,28
587155,2019-07-01,6.53,123,2,26496.0,27.9,18,0,19,22
587155,2020-09-01,6.28,133,8,19170.0,27.5,16,3,13,20
587155,2024-06-01,7.17,132,3,23286.0,26.5,21,1,14,23
587156,2006-07-01,8.87,107,4,25529.0,29.0,19,4,15,20
587156,2011-10-01,3.53,124,2,27087.0,28.9,24,2,14,28
587156,2014-12-01,2.54,130,3,23523.0,27.3,23,4,28,35
587201,2005-01-01,8.01,115,6,21844.0,29.5,16,7,18,16
587201,2005-12-01,8.52,130,4,27640.0,28.4,26,5,18,26
587201,2010-06-01,7.47,117,7,24583.0,28.9,17,2,18,29
587201,2014-03-01,6.85,113,5,24694.0,32.6,21,2,19,32
587202,2010-03-01,2.82,118,6,34594.0,25.2,19,2,17,32
587202,2022-07-01,9.87,124,6,27140.0,30.7,17,4,18,32
587203,2005-10-01,7.68,119,3,27614.0,25.1,17,3,6,27
587203,2013-10-01,3.6,117,3,15837.0,27.9,16,2,13,28
587203,2018-02-01,6.36,117,5,18792.0,30.9,16,1,17,31
587203,2019-03-01,6.66,131,4,23619.0,26.7,17,1,16,33
587204,2008-07-01,7.69,118,5,14360.0,27.4,16,2,17,23
587204,2008-09-01,6.56,118,4,33925.0,27.4,19,7,11,29
587204,2011-01-01,6.06,123,4,21284.0,32.0,20,4,6,31
587204,2014-08-01,9.67,113,6,29094.0,25.6,22,4,18,25
587204,2019-01-01,8.94,124,5,24432.0,27.7,27,3,9,21
587204,2024-01-01,3.96,110,5,25568.0,27.9,14,4,13,28
587205,2006-02-01,3.46,124,7,24418.0,25.7,11,4,11,25
587205,2006-04-01,6.83,124,8,11608.0,28.7,21,3,13,27
587205,2019-02-01,6.3,140,1,25622.0,32.6,12,3,19,23
587205,2021-04-01,6.4,124,4,37017.0,28.5,22,1,13,22
587205,2023-11-01,6.2,124,4,34668.0,26.5,21,0,11,25
587206,2006-02-01,9.33,132,6,27791.0,33.6,23,2,13,26
587206,2009-12-01,8.8,122,3,33440.0,29.3,20,5,11,25
587206,2010-02-01,7.74,135,4,29075.0,29.9,26,6,11,21
587206,2020-07-01,6.79,137,6,25894.0,31.0,15,2,17,21
587206,2024-10-01,6.15,118,5,22843.0,28.8,16,0,16,22
587207,2005-10-01,8.61,137,4,27231.0,29.9,20,2,13,23
587207,2009-10-01,12.98,119,10,29896.0,24.1,29,3,15,22
587207,2015-10-01,7.49,120,10,28684.0,35.6,19,2,14,20
587301,2008-06-01,5.66,105,7,25369.0,28.0,15,3,15,20
587301,2022-11-01,6.42,109,2,28920.0,32.3,26,3,12,21
587301,2024-11-01,4.16,101,5,26652.0,29.1,17,4,27,21
587311,2020-06-01,5.7,110,4,26894.0,27.1,20,0,14,26
587311,2020-11-01,5.79,106,11,14247.0,28.0,15,5,16,25
587312,2006-05-01,5.74,120,7,23641.0,29.3,13,3,11,34
587312,2012-02-01,7.68,110,9,21042.0,30.1,18,4,16,18
587312,2015-01-01,3.48,107,2,27675.0,25.9,23,4,12,33
587312,2018-02-01,3.05,127,4,24087.0,27.9,24,6,12,31
587312,2020-03-01,6.82,135,5,27215.0,29.7,23,1,14,25
587313,2010-05-01,3.95,134,2,34820.0,30.8,22,3,18,26
587313,2010-09-01,4.29,132,10,33774.0,29.8,22,2,22,32
587313,2013-08-01,2.38,103,5,24549.0,28.7,20,7,18,17
587313,2016-12-01,7.64,122,4,25599.0,26.3,23,1,17,26
587313,2017-05-01,3.34,123,3,17297.0,29.3,15,2,13,25
587313,2022-11-01,7.06,119,6,27432.0,29.3,22,0,12,20
587314,2005-03-01,7.11,121,5,30612.0,32.7,21,0,14,19
587314,2005-04-01,5.61,141,6,30359.0,25.9,15,3,16,25
587314,2021-05-01,7.58,117,1,22391.0,27.7,32,1,11,25
587314,2021-06-01,4.07,120,7,26899.0,23.2,16,0,15,24
587314,2024-01-01,2.57,113,4,27388.0,32.2,19,3,12,24
587315,2005-01-01,9.09,85,7,18436.0,26.7,22,4,17,34
587315,2009-10-01,8.67,130,3,23826.0,29.7,24,5,17,22
587315,2010-01-01,6.53,116,6,15862.0,27.8,26,2,9,28
587315,2012-04-01,7.54,123,3,21858.0,24.4,25,2,17,32
587315,2013-06-01,5.34,133,6,29077.0,29.0,23,2,8,27
587315,2015-06-01,8.17,130,6,23933.0,26.9,21,5,14,19
587315,2023-05-01,3.61,118,4,33632.0,29.7,17,1,17,28
587315,2024-09-01,9.29,138,3,24820.0,25.3,23,4,9,29
587315,2024-12-01,10.43,115,4,20641.0,31.0,15,2,11,22
587316,2007-05-01,5.96,122,4,39182.0,25.5,14,4,16,22
587316,2007-06-01,6.1,129,6,30819.0,21.9,17,4,25,17
587316,2009-03-01,9.79,124,5,21983.0,23.5,21,4,19,29
587316,2013-12-01,7.69,136,10,24824.0,28.4,20,1,16,25
587316,2016-05-01,4.23,113,4,19445.0,31.1,16,2,12,35
587330,2015-10-01,5.81,99,3,24536.0,28.5,15,2,21,24
587330,2017-05-01,6.22,114,6,26387.0,27.9,25,4,10,24
587330,2018-02-01,5.04,126,7,34248.0,26.6,15,5,14,29
587330,2021-11-01,6.43,121,2,33368.0,32.9,23,6,12,21
