Pincode,Date,UnemploymentRate,SchoolAttendance,EvictionRecords,IncomeVariability,SeasonalIllnessIndex,HospitalAdmissions
591312,2023-09-21,6.69,86.7,9,1090.87,67.88,107.54
591312,2023-09-22,4.99,93.97,48,3831.44,45.54,99.2
591312,2023-09-23,8.24,99.95,32,4630.62,41.93,86.45
591312,2023-09-24,11.9,93.62,3,3879.82,56.66,92.21
591312,2023-09-25,3.81,81.76,15,2739.54,50.68,71.19
591312,2023-09-26,6.25,91.72,33,1499.18,54.54,93.26
591312,2023-09-27,10.76,96.21,37,4619.03,31.83,78.25
591312,2023-09-28,3.59,94.16,31,1148.92,33.54,57.62
591312,2023-09-29,3.89,88.65,39,4198.5,32.92,63.76
591312,2023-09-30,10.47,96.6,5,4657.13,13.63,45.67
591312,2023-10-01,8.6,86.44,43,3141.73,92.44,144.25
591312,2023-10-02,12.14,88.2,13,3941.2,88.54,149.31
591312,2023-10-03,7.33,97.83,2,2295.98,44.35,74.76
591312,2023-10-04,10.14,87.3,20,4699.85,94.45,145.83
591312,2023-10-05,7.73,89.54,15,4681.59,2.87,27.12
591312,2023-10-06,5.55,85.36,39,4350.87,5.01,35.47
591312,2023-10-07,10.21,82.9,7,4745.23,4.42,30.02
591312,2023-10-08,10.77,86.16,28,1469.36,35.34,88.52
591312,2023-10-09,12.41,84.96,5,2595.23,12.34,40.92
591312,2023-10-10,10.38,97.27,31,3915.73,75.33,127.08
591312,2023-10-11,9.4,98.0,5,3051.3,23.03,47.47
591312,2023-10-12,8.44,97.83,14,3462.08,15.09,44.86
591312,2023-10-13,6.24,84.28,37,4172.72,72.36,118.47
591312,2023-10-14,12.3,91.62,43,2408.3,2.02,49.52
591312,2023-10-15,7.94,88.04,17,1266.03,23.9,51.62
591312,2023-10-16,8.79,99.95,29,2739.53,95.64,149.28
591312,2023-10-17,8.92,87.6,4,4519.16,46.21,74.12
591312,2023-10-18,7.89,81.18,46,2624.48,34.62,85.35
591312,2023-10-19,11.25,98.92,1,4885.94,81.69,120.14
591312,2023-10-20,8.37,95.46,46,3109.29,92.35,151.29
591312,2023-10-21,4.35,82.28,39,3594.65,56.9,100.37
591312,2023-10-22,12.36,96.56,47,4933.45,34.03,83.84
591312,2023-10-23,4.95,87.6,18,3734.11,25.24,51.01
591312,2023-10-24,9.96,94.8,0,4183.8,15.2,37.97
591312,2023-10-25,9.9,83.75,13,4347.43,49.03,88.1
591312,2023-10-26,10.83,93.2,34,1155.3,9.87,46.18
591312,2023-10-27,5.31,94.36,37,1160.8,90.82,130.96
591312,2023-10-28,3.59,96.76,33,1930.46,31.4,63.16
591312,2023-10-29,9.17,90.07,41,1211.51,30.39,74.86
591312,2023-10-30,12.37,96.94,48,3601.23,2.71,55.97
591312,2023-10-31,10.24,84.91,28,2973.97,23.4,64.72
591312,2023-11-01,7.57,84.48,45,1572.3,68.42,120.89
591312,2023-11-02,8.73,82.48,25,4938.35,38.19,67.41
591312,2023-11-03,5.74,86.97,24,2364.55,71.28,104.31
591312,2023-11-04,9.14,99.83,20,4394.34,64.35,111.02
591312,2023-11-05,8.78,84.49,26,1297.04,76.05,130.99
591312,2023-11-06,9.73,80.75,3,2633.85,17.66,47.57
591312,2023-11-07,10.38,88.36,35,1873.43,67.23,114.16
591312,2023-11-08,8.12,86.3,26,1910.51,9.24,37.42
591312,2023-11-09,6.05,91.92,17,2119.61,98.11,137.89
591312,2023-11-10,3.59,85.88,44,4934.25,38.02,77.29
591312,2023-11-11,5.69,99.65,18,3922.16,1.67,31.57
591312,2023-11-12,7.37,88.79,34,1934.46,7.29,35.17
591312,2023-11-13,11.82,95.35,46,2774.73,40.17,101.81
591312,2023-11-14,8.77,95.69,17,1157.35,54.07,79.69
591312,2023-11-15,7.56,90.82,5,3630.93,22.81,46.32
591312,2023-11-16,9.7,80.97,30,1328.72,55.55,100.87
591312,2023-11-17,9.46,96.46,39,1971.04,72.17,121.25
591312,2023-11-18,6.2,84.23,41,3458.99,11.4,50.2
591312,2023-11-19,8.41,93.41,2,4204.87,41.59,70.76
591312,2023-11-20,11.45,91.76,29,1470.65,86.01,142.14
591312,2023-11-21,8.83,83.69,18,4973.09,28.9,69.91
591312,2023-11-22,10.35,88.9,40,2998.02,49.27,103.6
591312,2023-11-23,9.4,97.03,14,1781.06,46.3,86.49
591312,2023-11-24,7.73,95.75,8,4406.83,81.25,126.7
591312,2023-11-25,9.3,81.75,48,4549.23,72.65,128.68
591312,2023-11-26,11.86,82.72,33,3525.76,58.13,116.96
591312,2023-11-27,4.63,96.41,6,2567.15,44.05,64.4
591312,2023-11-28,9.58,93.81,38,4276.33,91.11,148.66
591312,2023-11-29,7.38,89.45,46,4167.92,68.02,115.86
591312,2023-11-30,6.84,87.64,24,3907.15,18.37,50.77
591312,2023-12-01,7.26,82.34,31,4704.16,82.58,135.19
591312,2023-12-02,12.19,83.67,35,2418.13,36.75,85.94
591312,2023-12-03,8.48,82.17,44,3082.67,9.95,49.57
591312,2023-12-04,4.11,88.13,43,3679.46,92.52,139.8
591312,2023-12-05,9.96,88.61,10,4835.0,69.32,110.54
591312,2023-12-06,11.88,99.09,29,1473.22,3.72,49.11
591312,2023-12-07,7.28,82.43,49,1369.18,82.54,140.76
591312,2023-12-08,7.14,85.66,10,1867.79,80.85,117.89
591312,2023-12-09,7.32,95.05,0,4275.6,42.22,66.3
591312,2023-12-10,5.73,83.09,15,4128.79,71.76,95.79
591312,2023-12-11,7.41,89.59,43,3241.42,51.77,103.84
591312,2023-12-12,10.33,86.92,49,1900.7,52.72,105.34
591312,2023-12-13,6.83,99.56,34,2037.87,4.49,30.23
591312,2023-12-14,8.54,88.02,39,1835.63,57.94,104.9
591312,2023-12-15,11.34,91.37,22,3056.75,38.23,80.66
591312,2023-12-16,3.88,82.44,17,3482.39,65.49,86.41
591312,2023-12-17,9.39,81.96,18,3017.17,9.12,44.45
591312,2023-12-18,6.85,82.26,49,4570.26,3.46,42.83
591312,2023-12-19,11.84,93.98,33,4123.89,27.81,78.97
591312,2023-12-20,5.04,87.73,23,2306.46,18.64,45.99
591312,2023-12-21,6.03,93.12,28,1190.3,19.79,51.35
591312,2023-12-22,4.83,81.97,33,1464.12,63.4,108.44
591312,2023-12-23,3.65,84.72,2,4759.42,44.59,67.89
591312,2023-12-24,8.35,83.14,11,4457.19,5.77,36.0
591312,2023-12-25,7.62,87.52,10,4746.37,60.91,95.44
591312,2023-12-26,7.73,84.72,28,4366.04,97.54,149.58
591312,2023-12-27,8.62,93.75,21,4322.95,11.07,39.84
591312,2023-12-28,10.0,88.48,46,3460.75,44.06,97.38
591312,2023-12-29,12.39,89.11,5,3473.96,44.67,83.04
591312,2023-12-30,12.11,82.63,12,3062.45,10.77,37.18
591312,2023-12-31,10.36,97.01,7,3484.47,81.68,127.22
591312,2024-01-01,9.88,86.02,38,3982.89,60.95,115.4
591312,2024-01-02,11.42,93.54,20,1970.4,44.22,87.72
591312,2024-01-03,4.02,90.33,23,3241.6,6.29,26.63
591312,2024-01-04,8.08,83.61,11,1880.39,56.33,85.46
591312,2024-01-05,12.44,86.75,38,1043.96,43.18,93.53
591312,2024-01-06,6.39,93.36,33,3637.58,0.25,31.37
591312,2024-01-07,11.4,93.86,17,1393.85,0.63,26.9
591312,2024-01-08,8.3,86.8,13,4765.82,20.21,52.32
591312,2024-01-09,7.87,80.4,30,1018.1,82.52,126.26
591312,2024-01-10,12.33,85.65,20,3577.0,78.93,127.59
591312,2024-01-11,5.3,83.85,16,2978.95,73.48,99.76
591312,2024-01-12,6.75,98.77,11,4461.81,79.35,119.47
591312,2024-01-13,5.44,83.61,41,2871.66,66.21,111.31
591312,2024-01-14,10.95,95.12,24,1832.63,10.62,46.56
591312,2024-01-15,6.31,87.55,37,3250.37,19.51,52.06
591312,2024-01-16,12.32,94.12,37,1322.67,28.57,68.92
591312,2024-01-17,8.94,95.92,6,4705.35,29.36,46.21
591312,2024-01-18,11.12,92.76,19,1515.5,40.82,80.73
591312,2024-01-19,8.26,95.87,25,2435.74,19.71,53.35
591312,2024-01-20,9.4,88.2,27,4732.63,87.89,135.3
591312,2024-01-21,3.5,81.37,31,3559.5,76.54,117.19
591312,2024-01-22,9.52,85.83,28,4259.04,31.17,69.52
591312,2024-01-23,11.63,95.02,14,3469.08,79.56,123.44
591312,2024-01-24,8.29,97.92,3,4623.97,48.56,81.46
591312,2024-01-25,8.02,99.73,33,2369.76,88.77,133.65
591312,2024-01-26,12.3,88.15,36,1387.46,85.44,143.53
591312,2024-01-27,6.7,81.12,14,3058.41,16.16,34.79
591312,2024-01-28,10.57,99.61,19,1718.41,92.86,143.34
591312,2024-01-29,10.07,97.97,10,1282.02,6.96,33.72
591312,2024-01-30,9.27,98.28,29,1645.85,71.93,118.47
591312,2024-01-31,8.05,90.64,5,4350.53,8.81,34.87
591312,2024-02-01,11.58,96.33,21,4611.37,69.32,110.49
591312,2024-02-02,12.04,93.16,16,1894.19,19.65,54.78
591312,2024-02-03,8.9,93.45,16,3197.97,95.25,132.87
591312,2024-02-04,6.34,90.42,9,3174.42,50.11,73.84
591312,2024-02-05,5.89,92.32,14,3652.67,79.91,116.21
591312,2024-02-06,8.16,87.28,39,1620.14,23.55,70.73
591312,2024-02-07,12.13,89.51,17,3896.28,64.18,109.33
591312,2024-02-08,6.22,97.27,9,1135.47,18.92,37.43
591312,2024-02-09,5.01,84.14,37,1392.85,18.62,48.15
591312,2024-02-10,10.36,90.42,15,2783.1,88.77,136.17
591312,2024-02-11,11.29,87.43,42,4076.13,14.11,58.57
591312,2024-02-12,5.87,87.14,18,4233.67,85.74,117.15
591312,2024-02-13,4.59,87.92,4,4416.93,43.85,68.15
591312,2024-02-14,4.78,95.33,5,2071.54,89.75,119.07
591312,2024-02-15,6.62,84.49,13,3641.1,14.72,33.51
591312,2024-02-16,6.7,88.38,34,2776.88,44.72,83.73
591312,2024-02-17,7.46,96.61,21,3772.07,80.45,114.97
591312,2024-02-18,6.39,85.23,1,4983.48,63.06,88.56
591312,2024-02-19,4.12,85.54,2,1707.81,11.47,20.2
591312,2024-02-20,8.26,81.33,28,2535.34,36.25,73.74
591312,2024-02-21,9.86,92.37,46,4640.07,58.43,110.95
591312,2024-02-22,4.83,92.14,5,3312.56,73.79,100.52
591312,2024-02-23,4.96,99.12,29,2589.83,97.39,141.18
591312,2024-02-24,6.67,82.55,36,1221.74,74.99,119.09
591312,2024-02-25,4.79,81.85,40,4699.81,74.36,119.53
591312,2024-02-26,11.34,84.16,11,1132.74,4.1,37.98
591312,2024-02-27,5.08,85.69,37,3205.51,38.79,74.53
591312,2024-02-28,10.84,90.43,27,1975.79,46.2,89.43
591312,2024-02-29,6.16,88.89,12,2636.27,75.84,105.45
591312,2024-03-01,4.69,83.16,5,4478.29,19.65,28.84
591312,2024-03-02,11.97,86.82,11,3482.6,7.22,33.73
591312,2024-03-03,10.91,88.86,47,1011.69,96.8,166.99
591312,2024-03-04,11.63,91.26,47,4596.35,68.6,131.87
591312,2024-03-05,3.81,96.4,33,3341.6,99.03,145.89
591312,2024-03-06,6.65,97.77,36,2957.02,99.0,142.5
591312,2024-03-07,8.71,94.13,48,4936.85,11.21,56.7
591312,2024-03-08,4.38,81.13,38,3496.39,18.45,48.4
591312,2024-03-09,7.37,90.48,23,2331.71,13.27,36.84
591312,2024-03-10,5.37,90.06,47,1080.32,51.98,100.9
591312,2024-03-11,9.62,80.14,11,1776.86,28.38,61.84
591312,2024-03-12,5.51,82.45,34,1584.28,33.03,66.76
591312,2024-03-13,5.16,90.21,44,3067.31,95.72,146.32
591312,2024-03-14,10.18,85.62,30,1951.33,89.32,147.78
591312,2024-03-15,8.76,97.81,43,1844.78,26.45,81.21
591312,2024-03-16,6.1,84.88,15,4587.29,1.69,17.01
591312,2024-03-17,9.17,86.09,42,2929.85,23.65,65.7
591312,2024-03-18,4.41,80.66,40,4322.94,3.16,31.39
591312,2024-03-19,10.8,93.68,45,2614.51,11.49,63.08
591312,2024-03-20,7.77,92.44,49,3635.4,97.34,151.09
591312,2024-03-21,7.78,98.6,32,1146.83,5.87,39.85
591312,2024-03-22,6.09,88.23,3,4526.73,28.97,55.07
591312,2024-03-23,12.26,80.47,5,3070.53,92.57,137.13
591312,2024-03-24,3.57,86.11,5,4671.46,24.92,34.99
591312,2024-03-25,9.03,98.41,8,4649.22,45.03,74.94
591312,2024-03-26,5.8,80.32,35,4500.59,26.05,62.58
591312,2024-03-27,5.81,87.77,41,1385.75,5.17,36.06
591312,2024-03-28,11.52,90.41,29,4194.48,64.27,118.55
591312,2024-03-29,10.29,95.5,25,4987.22,28.8,61.56
591312,2024-03-30,3.67,81.29,18,2193.3,0.07,14.71
591312,2024-03-31,5.79,80.84,45,1197.32,61.77,115.42
591312,2024-04-01,4.02,94.92,19,1897.92,79.82,118.96
591312,2024-04-02,10.15,91.95,42,1291.29,17.14,63.39
591312,2024-04-03,9.31,89.66,6,3904.87,50.6,83.21
591312,2024-04-04,10.92,90.93,35,2629.15,79.37,131.03
591312,2024-04-05,12.42,94.52,24,3715.84,50.62,97.05
591312,2024-04-06,8.5,89.7,31,1717.79,0.42,25.28
591312,2024-04-07,7.44,91.94,20,2760.54,83.43,122.39
591312,2024-04-08,7.61,85.59,3,2877.66,23.38,42.6
591312,2024-04-09,9.97,96.06,36,1437.56,18.22,65.95
591312,2024-04-10,5.74,83.13,25,3835.21,66.54,102.79
591312,2024-04-11,6.89,95.35,4,3717.64,94.16,132.84
591312,2024-04-12,4.69,84.03,9,4635.69,92.18,113.74
591312,2024-04-13,6.25,91.83,23,4498.2,45.43,79.1
591312,2024-04-14,4.5,86.22,44,1285.72,63.39,105.11
591312,2024-04-15,9.55,82.08,24,4382.72,25.87,60.07
591312,2024-04-16,7.64,94.15,36,2870.41,61.84,108.71
591312,2024-04-17,8.06,84.82,43,4625.32,10.48,52.55
591312,2024-04-18,10.78,84.19,33,4222.34,64.63,117.73
591312,2024-04-19,4.84,88.04,29,1393.63,29.01,59.09
591312,2024-04-20,8.49,85.86,2,1828.48,41.37,78.28
591312,2024-04-21,8.83,85.41,26,1326.59,60.35,98.12
591312,2024-04-22,8.98,81.81,33,3462.03,10.16,47.5
591312,2024-04-23,4.95,93.78,16,1110.49,21.78,33.13
591312,2024-04-24,3.58,88.27,15,3620.08,72.39,96.82
591312,2024-04-25,5.76,80.61,17,3040.65,85.59,125.86
591312,2024-04-26,4.99,83.23,49,1761.99,61.62,106.21
591312,2024-04-27,5.11,98.09,3,4995.02,96.91,129.52
591312,2024-04-28,7.87,81.96,22,1806.23,1.89,26.04
591312,2024-04-29,4.01,86.8,31,4867.57,2.55,34.61
591312,2024-04-30,11.86,99.18,3,4480.11,76.6,111.04
591312,2024-05-01,11.27,96.08,37,3051.69,9.94,58.82
591312,2024-05-02,5.54,91.09,25,4821.84,39.67,76.74
591312,2024-05-03,11.91,94.35,26,4642.71,37.51,79.07
591312,2024-05-04,5.18,85.56,31,3115.99,19.32,46.99
591312,2024-05-05,8.31,97.97,40,4429.09,43.55,86.83
591312,2024-05-06,7.77,98.07,43,4750.03,39.09,77.74
591312,2024-05-07,7.1,83.43,38,2135.75,28.8,64.22
591312,2024-05-08,11.1,95.3,15,3326.43,37.46,69.78
591312,2024-05-09,11.44,87.21,7,3181.3,54.14,88.16
591312,2024-05-10,4.96,89.13,7,3247.08,69.22,95.88
591312,2024-05-11,6.77,90.66,39,4084.0,85.14,128.78
591312,2024-05-12,6.23,90.38,39,3331.75,63.93,114.83
591312,2024-05-13,11.2,98.38,47,2989.69,67.6,123.78
591312,2024-05-14,11.07,90.89,44,4290.9,89.66,146.08
591312,2024-05-15,8.62,91.4,8,1603.7,11.54,34.0
591312,2024-05-16,7.86,82.57,11,3207.22,79.85,110.43
591312,2024-05-17,4.67,86.39,21,3572.65,84.92,122.43
591312,2024-05-18,12.21,85.88,5,1217.93,57.64,100.07
591312,2024-05-19,12.06,96.93,16,3922.44,92.15,136.0
591312,2024-05-20,7.67,87.52,6,4059.25,85.12,117.76
591312,2024-05-21,5.96,91.71,24,4983.31,74.13,110.9
591312,2024-05-22,5.85,94.82,7,2287.53,23.3,35.64
591312,2024-05-23,5.33,88.26,35,4278.72,47.95,76.78
591312,2024-05-24,10.96,95.36,0,1009.12,8.63,36.74
591312,2024-05-25,8.17,83.61,21,4694.92,48.86,91.34
591312,2024-05-26,6.79,94.51,34,1257.66,77.78,127.15
591312,2024-05-27,4.48,90.47,26,4605.81,48.92,82.91
591312,2024-05-28,5.41,92.59,38,2576.25,63.08,94.23
591312,2024-05-29,10.07,87.74,31,1480.01,58.41,108.25
591312,2024-05-30,12.39,84.78,10,3906.32,51.79,93.88
591312,2024-05-31,8.61,89.31,5,2371.19,34.69,58.7
591312,2024-06-01,10.8,91.99,20,2670.75,26.86,64.87
591312,2024-06-02,8.07,96.78,15,3993.94,93.73,132.07
591312,2024-06-03,9.32,99.08,0,2340.33,57.4,88.26
591312,2024-06-04,5.62,86.94,22,3783.27,40.04,70.87
591312,2024-06-05,10.57,95.19,12,2939.74,81.88,123.75
591312,2024-06-06,8.91,94.71,35,3449.46,67.48,110.06
591312,2024-06-07,12.36,87.04,49,4262.95,97.58,174.06
591312,2024-06-08,12.03,95.35,29,1982.55,0.1,32.31
591312,2024-06-09,6.86,97.91,22,2462.77,96.76,131.6
591312,2024-06-10,10.5,81.33,33,4422.52,89.43,138.53
591312,2024-06-11,11.28,94.97,3,3506.42,73.14,110.69
591312,2024-06-12,10.04,83.02,46,2077.92,2.23,39.54
591312,2024-06-13,5.34,98.32,25,1779.67,26.89,58.62
591312,2024-06-14,4.31,84.53,5,4160.3,37.41,58.38
591312,2024-06-15,3.66,91.73,41,2607.29,11.04,44.45
591312,2024-06-16,6.87,98.1,27,2369.02,35.86,57.57
591312,2024-06-17,6.9,99.14,28,3472.52,52.2,98.34
591312,2024-06-18,10.82,89.48,26,2188.47,42.14,83.92
591312,2024-06-19,3.78,82.82,33,2189.05,21.26,48.26
591312,2024-06-20,6.03,87.59,33,1227.41,68.11,105.49
591312,2024-06-21,11.7,92.3,14,2466.48,22.06,59.0
591312,2024-06-22,3.77,98.56,40,3087.23,44.27,89.56
591312,2024-06-23,9.88,81.35,8,3902.47,6.19,28.16
591312,2024-06-24,12.2,85.48,18,1465.89,39.24,72.73
591312,2024-06-25,7.78,95.79,19,3280.53,34.22,74.43
591312,2024-06-26,7.2,81.2,33,3329.52,67.61,115.72
591312,2024-06-27,5.55,92.69,32,3622.23,19.76,50.31
591312,2024-06-28,7.04,92.52,48,1570.46,56.74,101.05
591312,2024-06-29,10.63,85.56,20,1433.39,91.23,149.96
591312,2024-06-30,10.29,96.99,12,1308.74,80.8,129.12
591312,2024-07-01,7.67,99.21,43,1486.53,91.08,155.75
591312,2024-07-02,9.75,87.17,27,1407.44,71.44,119.72
591312,2024-07-03,5.46,92.91,45,1319.87,48.32,92.33
591312,2024-07-04,6.49,99.21,26,4715.46,74.41,116.89
591312,2024-07-05,9.85,95.44,43,1340.49,28.35,80.36
591312,2024-07-06,7.23,83.09,8,2993.98,59.67,83.05
591312,2024-07-07,7.2,86.06,21,4580.38,58.92,91.97
591312,2024-07-08,12.02,92.87,11,2478.88,84.6,135.27
591312,2024-07-09,6.14,95.71,12,3296.33,75.68,112.45
591312,2024-07-10,11.64,86.18,44,3986.11,57.49,116.01
591312,2024-07-11,11.85,83.82,0,2537.82,70.58,120.36
591312,2024-07-12,12.02,85.89,19,3308.96,15.69,58.09
591312,2024-07-13,6.29,81.57,31,4077.55,2.66,27.97
591312,2024-07-14,6.58,89.89,18,4494.33,16.33,27.09
591312,2024-07-15,4.1,97.36,40,2369.29,4.23,29.46
591312,2024-07-16,9.21,90.23,33,1735.32,98.47,147.04
591312,2024-07-17,9.36,94.81,45,3717.29,63.35,114.42
591312,2024-07-18,5.76,90.45,6,4031.82,90.49,117.79
591312,2024-07-19,10.63,87.39,49,1992.02,98.16,168.85
591312,2024-07-20,6.99,92.86,43,4808.4,78.91,127.94
591312,2024-07-21,7.72,95.09,33,1144.23,32.56,74.13
591312,2024-07-22,6.36,88.0,47,3850.73,89.03,147.62
591312,2024-07-23,5.85,98.16,29,3038.16,93.47,140.26
591312,2024-07-24,4.96,85.76,13,2512.35,92.21,131.18
591312,2024-07-25,6.54,88.76,23,1682.85,97.77,142.97
591312,2024-07-26,6.82,87.66,45,2817.63,24.23,60.73
591312,2024-07-27,10.84,95.62,26,1402.71,74.28,127.13
591312,2024-07-28,5.43,96.84,46,2824.21,54.04,97.66
591312,2024-07-29,10.03,84.07,5,4199.86,94.02,132.01
591312,2024-07-30,8.89,90.7,9,4067.13,34.95,69.42
591312,2024-07-31,4.52,88.02,25,3058.45,18.17,40.72
591312,2024-08-01,8.36,87.94,14,1426.55,39.43,76.04
591312,2024-08-02,8.71,88.4,16,1408.21,48.74,76.72
591312,2024-08-03,11.36,82.27,9,4125.55,71.43,119.63
591312,2024-08-04,9.01,88.35,23,3448.05,57.13,92.4
591312,2024-08-05,8.29,92.14,35,2166.08,53.44,89.05
591312,2024-08-06,9.72,85.44,10,4654.45,30.91,63.5
591312,2024-08-07,11.99,91.94,4,3210.37,29.95,64.48
591312,2024-08-08,8.52,93.71,38,1375.13,69.86,122.31
591312,2024-08-09,7.39,95.12,41,2054.94,84.13,127.86
591312,2024-08-10,8.54,82.08,40,1847.55,49.75,91.43
591312,2024-08-11,4.01,99.0,7,3867.31,48.39,63.81
591312,2024-08-12,6.2,90.59,2,2142.33,96.72,139.66
591312,2024-08-13,6.58,84.12,15,1123.07,78.57,113.98
591312,2024-08-14,6.93,98.56,8,1123.6,2.1,18.46
591312,2024-08-15,10.78,87.3,39,3632.25,73.62,128.93
591312,2024-08-16,5.54,86.4,43,1877.51,3.73,43.93
591312,2024-08-17,8.53,84.83,35,2368.91,36.63,73.94
591312,2024-08-18,9.95,86.2,7,3441.64,54.67,90.0
591312,2024-08-19,9.67,88.91,30,2765.0,74.73,126.13
591312,2024-08-20,5.71,91.29,15,2401.54,5.65,29.7
591312,2024-08-21,12.31,80.33,40,1522.03,71.41,126.71
591312,2024-08-22,6.49,96.08,38,3345.25,28.99,69.63
591312,2024-08-23,11.64,90.77,43,1269.22,38.41,91.25
591312,2024-08-24,7.11,94.94,42,3490.07,13.35,46.21
591312,2024-08-25,4.51,97.37,4,1499.04,26.3,43.17
591312,2024-08-26,10.46,88.94,27,2581.82,8.48,47.18
591312,2024-08-27,9.03,98.24,21,4673.51,5.34,30.27
591312,2024-08-28,9.65,92.49,49,3372.41,85.08,155.26
591312,2024-08-29,8.35,81.0,19,1042.45,17.55,51.59
591312,2024-08-30,5.65,92.26,38,4233.49,57.96,102.79
591312,2024-08-31,9.15,84.54,30,1750.36,97.0,150.04
591312,2024-09-01,7.81,81.95,45,1822.31,94.35,157.72
591312,2024-09-02,6.02,91.03,14,4853.16,30.2,59.68
591312,2024-09-03,8.65,87.89,32,3632.06,52.74,92.32
591312,2024-09-04,5.83,93.29,46,2978.04,45.14,84.19
591312,2024-09-05,11.29,94.26,22,4016.48,20.25,62.22
591312,2024-09-06,5.04,81.62,36,2621.42,71.56,107.55
591312,2024-09-07,12.15,93.63,12,4106.09,93.15,136.27
591312,2024-09-08,11.41,80.54,2,1379.54,43.77,69.57
591312,2024-09-09,9.51,81.42,28,3983.18,44.67,84.66
591312,2024-09-10,8.79,91.87,17,1106.77,93.34,136.24
591312,2024-09-11,6.37,83.19,29,3794.84,36.04,65.29
591312,2024-09-12,10.7,86.63,9,4723.25,94.37,137.73
591312,2024-09-13,4.89,91.5,10,4001.89,12.0,22.99
591312,2024-09-14,6.58,80.69,4,3192.25,69.1,102.05
591312,2024-09-15,11.17,84.37,12,2419.19,67.29,105.32
591312,2024-09-16,7.34,88.4,15,3643.14,7.63,49.73
591312,2024-09-17,10.79,80.75,49,1498.11,36.9,91.77
591312,2024-09-18,12.14,97.72,42,1854.66,13.66,63.26
591312,2024-09-19,5.67,80.54,2,2851.79,50.31,64.2
591312,2024-09-20,12.41,88.67,12,1836.03,6.8,35.9
591312,2024-09-21,9.15,83.64,16,1582.59,41.5,76.19
591312,2024-09-22,8.57,95.93,47,1947.23,90.4,148.14
591312,2024-09-23,7.23,93.06,30,3306.68,45.43,83.24
591312,2024-09-24,4.65,82.16,27,3519.02,82.62,123.24
591312,2024-09-25,5.84,86.42,31,2272.58,24.07,63.89
591312,2024-09-26,10.59,99.02,36,1214.0,71.27,125.55
591312,2024-09-27,3.84,85.25,11,1130.11,87.51,119.92
591312,2024-09-28,6.59,87.05,24,2513.04,44.45,81.04
591312,2024-09-29,5.42,91.02,42,3963.36,69.87,118.25
591312,2024-09-30,9.38,94.84,49,1136.26,40.73,91.12
591312,2024-10-01,4.55,88.87,28,2750.26,82.18,113.25
591312,2024-10-02,10.63,80.72,2,4777.84,49.66,86.7
591312,2024-10-03,7.71,82.43,5,2132.96,89.22,129.12
591312,2024-10-04,4.78,96.79,28,3628.71,83.31,122.45
591312,2024-10-05,11.44,95.15,43,4014.58,42.38,99.84
591312,2024-10-06,4.32,80.63,39,2558.08,87.78,135.86
591312,2024-10-07,9.78,90.26,12,4657.18,32.51,61.93
591312,2024-10-08,4.74,91.05,36,1884.05,5.99,33.98
591312,2024-10-09,9.12,83.73,13,2049.78,50.6,85.65
591312,2024-10-10,3.6,87.23,36,4088.8,55.47,87.25
591312,2024-10-11,5.99,93.23,5,2431.83,41.96,54.36
591312,2024-10-12,4.5,92.45,43,3928.03,64.5,109.28
591312,2024-10-13,6.38,80.71,24,3297.45,14.14,37.59
591312,2024-10-14,8.79,89.42,5,3446.25,60.2,95.3
591312,2024-10-15,12.4,98.39,46,4243.74,92.46,155.12
591312,2024-10-16,5.25,84.23,13,2354.33,57.07,77.72
591312,2024-10-17,5.03,87.08,40,2729.13,17.74,51.36
591312,2024-10-18,10.55,90.05,49,3670.36,51.62,101.91
591312,2024-10-19,7.76,91.7,11,2697.33,42.17,74.68
591312,2024-10-20,4.65,81.55,12,1537.38,16.31,31.53
591312,2024-10-21,3.92,92.61,31,3703.71,97.14,145.5
591312,2024-10-22,6.89,82.99,37,1963.98,55.17,92.86
591312,2024-10-23,7.37,89.63,43,1724.79,85.89,143.69
591312,2024-10-24,6.19,90.55,26,4073.77,5.53,31.98
591312,2024-10-25,8.3,85.59,22,3373.21,93.23,139.07
591312,2024-10-26,6.19,80.59,12,1271.39,10.83,29.7
591312,2024-10-27,6.84,96.41,44,3415.9,45.96,99.46
591312,2024-10-28,12.26,97.2,8,3595.67,49.42,83.48
591312,2024-10-29,10.08,98.16,7,1600.89,19.83,49.55
591312,2024-10-30,5.05,83.51,31,2598.06,43.89,76.91
591312,2024-10-31,7.82,93.17,20,2492.88,4.87,22.06
591312,2024-11-01,8.36,98.8,30,1293.3,85.95,126.65
591312,2024-11-02,10.44,91.92,16,3878.21,22.0,54.89
591312,2024-11-03,6.06,83.93,0,2320.91,44.94,62.0
591312,2024-11-04,7.97,98.86,48,4076.66,63.03,106.98
591312,2024-11-05,6.4,87.45,23,3975.3,89.1,126.23
591312,2024-11-06,5.07,91.39,16,3193.32,8.46,31.88
591312,2024-11-07,7.39,89.66,24,1209.94,70.45,110.32
591312,2024-11-08,7.54,90.52,28,4007.21,47.07,78.39
591312,2024-11-09,6.4,97.37,27,3376.62,69.66,112.32
591312,2024-11-10,8.42,85.21,3,4286.08,60.45,90.28
591312,2024-11-11,5.25,95.47,16,4622.23,94.22,130.84
591312,2024-11-12,6.11,98.37,4,2626.5,79.12,109.97
591312,2024-11-13,5.95,98.94,34,4527.01,14.55,42.37
591312,2024-11-14,4.43,90.78,13,3312.64,31.24,58.36
591312,2024-11-15,8.03,81.95,21,2541.24,60.82,94.82
